Código,Nome,UF
772005,DADM-FUNDO NAVAL/EXTERIOR,EX
154390,DAS-DIVISAO DE ORIENTACAO ALIMENTAR,RJ
335020,DATAPREV - UNIDADE REGIONAL SANTA CATARINA,SC
335001,DATAPREV - UNIDADE REGIONAL ALAGOAS,AL
335026,DATAPREV - UNIDADE REGIONAL AMAPA,AP
335002,DATAPREV - UNIDADE REGIONAL AMAZONAS,AM
335003,DATAPREV - UNIDADE REGIONAL BAHIA,BA
335004,DATAPREV - UNIDADE REGIONAL CEARÁ,CE
335005,DATAPREV - UNIDADE REGIONAL DISTRITO FEDERAL,DF
335027,DATAPREV - UNIDADE REGIONAL DO ACRE,AC
355026,DATAPREV - UNIDADE REGIONAL DO AMAPA,AP
335006,DATAPREV - UNIDADE REGIONAL ESPIRITO SANTO,ES
335007,DATAPREV - UNIDADE REGIONAL GOIÁS,GO
335008,DATAPREV - UNIDADE REGIONAL MARANHÃO,MA
335009,DATAPREV - UNIDADE REGIONAL MATO GROSSO,MT
335010,DATAPREV - UNIDADE REGIONAL MATO GROSSO SUL,MS
335011,DATAPREV - UNIDADE REGIONAL MINAS GERAIS,MG
335012,DATAPREV - UNIDADE REGIONAL PARÁ,PA
335013,DATAPREV - UNIDADE REGIONAL PARAÍBA,PB
335016,DATAPREV - UNIDADE REGIONAL PARANÁ,PR
335014,DATAPREV - UNIDADE REGIONAL PERNAMBUCO,PE
335015,DATAPREV - UNIDADE REGIONAL PIAUÍ,PI
335017,DATAPREV - UNIDADE REGIONAL RIO DE JANEIRO,RJ
335019,DATAPREV - UNIDADE REGIONAL RIO GRANDE DO SUL,RS
335025,DATAPREV - UNIDADE REGIONAL RONDONIA,RO
335024,DATAPREV - UNIDADE REGIONAL RORAIMA,RR
335021,DATAPREV - UNIDADE REGIONAL SÃO PAULO,SP
335022,DATAPREV - UNIDADE REGIONAL SERGIPE,SE
335023,DATAPREV - UNIDADE REGIONAL TOCANTINS,TO
335018,DATAPREV-UNIDADE REGIONAL RIO GRANDE DO NORTE,RN
154153,DECANATO DE EXTENSAO - DEX,DF
153127,DECANATO DO CENTRO DE LETRAS E ARTES DA UFRJ,RJ
153157,DECANATO DO CENTRO DE TECNOLOGIA DA UFRJ,RJ
925989,DEFENSORIA PÚBLICA /PA,PA
290001,DEFENSORIA PUBLICA DA UNIAO,DF
290002,DEFENSORIA PUBLICA DA UNIAO,DF
200140,DEFENSORIA PUBLICA DA UNIAO - DF,DF
926314,DEFENSORIA PÚBLICA DO DISTRITO FEDERAL,DF
453987,DEFENSORIA PÚBLICA DO ESTADO DA PARAÍBA,PB
926224,DEFENSORIA PUBLICA DO ESTADO DE RONDONIA,RO
926790,DEFENSORIA PÚBLICA DO ESTADO DE RORAIMA,RR
926430,DEFENSORIA PUBLICA DO ESTADO DO AMAZONAS/AM,AM
925721,DEFENSORIA PÚBLICA DO ESTADO DO ES,ES
926622,DEFENSORIA PúBLICA DO ESTADO DO ESP.SANTO ES,ES
926605,DEFENSORIA PúBLICA DO ESTADO DO M.GROSSO SUL,MS
453747,DEFENSORIA PÚBLICA DO ESTADO DO MARANHÃO,MA
926040,DEFENSORIA PÚBLICA DO ESTADO DO TOCANTINS,TO
925772,DEFENSORIA PÚBLICA DO ESTADO/RN,RN
926696,DEFENSORIA PUBLICA GERAL DO EST DO CEARÁ,DF
457697,DEFENSORIA PÚBLICA GERAL DO EST.DE ALAGOAS,AL
925546,DEGEPOL - DELEGACIA GERAL DA POLÍCIA CIVIL,RN
785342,DEL CAP PORTOS EM SAO FRANCISCO DO SUL,SC
788311,DEL CAP PORTOS AM/AC/RO/RR EM TABATINGA,AM
781331,DEL CAP PORTOS EST RJ EM ANGRA DOS REIS,RJ
685331,DEL CAP PORTOS RGS EM PORTO ALEGRE,RS
885331,DEL CAP PORTOS RGS EM PORTO ALEGRE,RS
785331,DEL CAP PORTOS RGS EM PORTO ALEGRE/RS,RS
789311,DEL. DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,SP
170312,DEL. DA REC. FED. DE ADM. TRIBUTARIA EM SP,SP
170313,DEL. ESPECIAL DA INSTITUICOES FINANCEIRA - SP,SP
170316,DEL. ESPECIAL DE MAIORES CONTRIBUINTES NO RJ,RJ
689311,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,SP
889311,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,SP
171390,DEL.DA REC.FED.DE JULGAMENTO EM SP II/SP,SP
171299,DEL.DA REC.FED.DE JULGAMENTO I EM S.PAULO/SP,SP
171348,DEL.DA REC.FED.EM CABO DE SANTO AGOSTINHO,PE
170348,DEL.DA REC.FED.EM CABO DE SANTO AGOSTINHO,PE
240214,DEL.DO BRASIL JUNTO à ORG.MUNDIAL DO COMéRCIO,DF
881331,DELEG. DA CAPIT. DOS PORTOS EM ANGRA DOS REIS,RJ
681331,DELEG. DA CAPIT. DOS PORTOS EM ANGRA DOS REIS,RJ
681332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,RJ
881332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,RJ
171295,DELEG. DA REC. FED.DE JULGAMENTO SALVADOR/BA,TO
170338,DELEG. DA RECEITA FEDERAL EM CAMPINA GRANDE,PB
170320,DELEG. ESPECIAL DE MAIORES CONTRIBUINTES,SP
380034,DELEG. REG. DO TRABALHO - CE,CE
410016,DELEG. REG. NO EST. DO RIO DE JANEIRO-DRMC/RJ,RJ
785341,DELEG.CAPITANIA PORTOS DO EST.SC EM LAGUNA,SC
682311,DELEG.CAPITANIA PORTOS EM ILHEUS,BA
882311,DELEG.CAPITANIA PORTOS EM ILHEUS,BA
782311,DELEG.CAPITANIA PORTOS EST.DA BAHIA EM ILHEUS,TO
788312,DELEG.DA CAPITANIA DOS PORTOS DO AM-AC-RO-RR,RO
171294,DELEG.DA REC.FEDERAL DE JULGAMENTO DE RECIFE,PE
171296,DELEG.DA REC.FEDERAL DE JULGAMENTO-B.HOR./MG,MG
170296,DELEG.DA REC.FEDERAL DE JULGAMENTO-B.HOR./MG,MG
170290,DELEG.DA REC.FEDERAL DE JULGAMENTO-C.GRAN./MS,MS
171290,DELEG.DA REC.FEDERAL DE JULGAMENTO-C.GRAN./MS,MS
171301,DELEG.DA REC.FEDERAL DE JULGAMENTO-CAMPIN./SP,SP
170301,DELEG.DA REC.FEDERAL DE JULGAMENTO-CAMPIN./SP,SP
170302,DELEG.DA REC.FEDERAL DE JULGAMENTO-CURIT./PR,PR
171302,DELEG.DA REC.FEDERAL DE JULGAMENTO-CURIT./PR,PR
170303,DELEG.DA REC.FEDERAL DE JULGAMENTO-F.IGUA./PR,PR
170304,DELEG.DA REC.FEDERAL DE JULGAMENTO-FPOLIS/SC,SC
171304,DELEG.DA REC.FEDERAL DE JULGAMENTO-FPOLIS/SC,SC
171297,DELEG.DA REC.FEDERAL DE JULGAMENTO-J.FORA/MG,MG
170297,DELEG.DA REC.FEDERAL DE JULGAMENTO-J.FORA/MG,MG
170305,DELEG.DA REC.FEDERAL DE JULGAMENTO-P.ALEG./RS,RS
171305,DELEG.DA REC.FEDERAL DE JULGAMENTO-P.ALEG./RS,RS
171307,DELEG.DA REC.FEDERAL DE JULGAMENTO-RIB.PRETO,SP
171306,DELEG.DA REC.FEDERAL DE JULGAMENTO-S.MARIA/RS,RS
170306,DELEG.DA REC.FEDERAL DE JULGAMENTO-S.MARIA/RS,RS
170299,DELEG.DA REC.FEDERAL DE JULGAMENTO-S.PAULO/SP,SP
170292,DELEG.DA REC.FEDERAL DE JULGAMENTO/AM,AM
170295,DELEG.DA REC.FEDERAL DE JULGAMENTO/BA,BA
170293,DELEG.DA REC.FEDERAL DE JULGAMENTO/CE,CE
171293,DELEG.DA REC.FEDERAL DE JULGAMENTO/CE,CE
171289,DELEG.DA REC.FEDERAL DE JULGAMENTO/DF,DF
170289,DELEG.DA REC.FEDERAL DE JULGAMENTO/DF,DF
170291,DELEG.DA REC.FEDERAL DE JULGAMENTO/PA,PA
171291,DELEG.DA REC.FEDERAL DE JULGAMENTO/PA,PA
170294,DELEG.DA REC.FEDERAL DE JULGAMENTO/PE,PE
170298,DELEG.DA REC.FEDERAL DE JULGAMENTO/RJ,RJ
171319,DELEG.DA REC.FEDERAL EM TABOAO DA SERRA - SP,SP
171325,DELEG.DA RECEITA FED.EM POCOS DE CALDAS/MG,MG
171322,DELEG.DA RECEITA FEDERAL EM ARARAQUARA - SP,SP
171338,DELEG.DA RECEITA FEDERAL EM CAMPINA GRANDE,PB
171324,DELEG.DA RECEITA FEDERAL EM CEL.FABRICIANO/MG,MG
171321,DELEG.DA RECEITA FEDERAL EM PIRACICABA - SP,SP
171263,DELEG.DA RECEITA FEDERAL EM SANTA CRUZ DO SUL,RS
170259,DELEG.ESP.DA RFB DE FISC DE COM. EXTERIOR,SP
171320,DELEG.ESPEC.DE ASSUNTOS INTERNACIONAIS EM SP,SP
171313,DELEG.ESPEC.DE INSTITUICOES FINANC.EM S.P,SP
171316,DELEG.ESPECIAL DE INSTITUICOES FINANCEIRAS/RJ,RJ
380056,DELEG.REG. DO TRAB-MTB/AP,AP
380036,DELEG.REG. DO TRAB.-DRT/MTB/ES,ES
380930,DELEG.REG. DO TRAB/ACRE,AC
380931,DELEG.REG. DO TRAB/ALAGOAS,AL
380031,DELEG.REG. DO TRAB/ALAGOAS,AL
380956,DELEG.REG. DO TRAB/AMAPA,AP
380932,DELEG.REG. DO TRAB/AMAZONAS,AM
380933,DELEG.REG. DO TRAB/BAHIA,BA
380033,DELEG.REG. DO TRAB/BAHIA,BA
380934,DELEG.REG. DO TRAB/CEARA,CE
380935,DELEG.REG. DO TRAB/DISTRITO FEDERAL,DF
380936,DELEG.REG. DO TRAB/ESPIRITO SANTO,ES
380937,DELEG.REG. DO TRAB/GOIAS,GO
380939,DELEG.REG. DO TRAB/MARANHAO,MA
380938,DELEG.REG. DO TRAB/MATO GROSSO,MT
380043,DELEG.REG. DO TRAB/PARA,PA
380943,DELEG.REG. DO TRAB/PARA,PA
380945,DELEG.REG. DO TRAB/PARAIBA,PB
380944,DELEG.REG. DO TRAB/PARANA,PR
380044,DELEG.REG. DO TRAB/PARANA,PR
380042,DELEG.REG. DO TRAB/PERNAMBUCO,PE
380942,DELEG.REG. DO TRAB/PERNAMBUCO,PE
380955,DELEG.REG. DO TRAB/PIAUI,PI
380055,DELEG.REG. DO TRAB/PIAUI,PI
380947,DELEG.REG. DO TRAB/RIO DE JANEIRO,RJ
380950,DELEG.REG. DO TRAB/RONDONIA,RO
380951,DELEG.REG. DO TRAB/SANTA CATARINA,SC
380051,DELEG.REG. DO TRAB/SANTA CATARINA,SC
380952,DELEG.REG. DO TRAB/SAO PAULO,SP
380953,DELEG.REG. DO TRAB/SERGIPE,SE
380053,DELEG.REG. DO TRAB/SERGIPE,SE
380954,DELEG.REG. DO TRAB/TOCANTINS,TO
380940,DELEG.REG.DO TRAB/MATO GROSSO SUL,MS
380941,DELEG.REG.DO TRAB/MINAS GERAIS,MG
380041,DELEG.REG.DO TRAB/MINAS GERAIS,MG
380048,DELEG.REG.DO TRAB/RIO GRANDE NORTE,RN
380948,DELEG.REG.DO TRAB/RIO GRANDE NORTE,RN
380949,DELEG.REG.DO TRAB/RIO GRANDE SUL,RS
380032,DELEG.REGIONAL DO TRABALHO/DRT/MTB/AM,AM
512045,DELEG.REGIONAL TRABALHO NO RIO DE JANEIRO,RJ
240099,DELEGAçãO DO BRASIL JUNTO à ALADI/ MERCOSUL,DF
240088,DELEGACAO DO BRASIL/MRE JUNTO à CPLP,DF
240090,DELEGACAO DO BRASIL/MRE JUNTO à ONU,DF
240081,DELEGACAO DO BRASIL/MRE JUNTO A UNESCO,DF
240220,DELEGAçãO PERMANENTE EM GENEBRA,DF
240063,DELEGAÇÃO-BRASIL JUNTO A UNIÃO EUROPEIA,DF
171327,DELEGACIA DA RECEITA FEDERAL EM ITABUNA/BA,BA
781332,DELEGACIA CAP PORTOS EST RJ EM ITACURUCA,RJ
785332,DELEGACIA CAP.PORTOS EST RGS EM URUGUAIANA/RS,RS
785344,DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI,SC
781333,DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,RJ
681333,DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,RJ
881333,DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,RJ
170324,DELEGACIA DA REC. FED. DE CEL. FABRICIANO/MG,MG
170385,DELEGACIA DA REC. FED. DE FISCALIZACAO/SP,SP
170383,DELEGACIA DA REC. FED. DO BRASIL NO RJ II,RJ
171385,DELEGACIA DA REC. FED.DE FISCALIZACAO/SP,SP
170103,DELEGACIA DA REC. FEDERAL EM VITORIA/ES,ES
171298,DELEGACIA DA REC.FED. DE JULGAMENTO NO RJ/I,RJ
171257,DELEGACIA DA REC.FED.DE ADMINIST.TRIBUT.NO/RJ,RJ
171383,DELEGACIA DA REC.FED.DE FISCALIZACAO/RJ,RJ
170384,DELEGACIA DA REC.FED.DE JULGAMENTO NO RJ,RJ
171384,DELEGACIA DA REC.FED.DE JULGAMENTO NO RJ II,RJ
170081,DELEGACIA DA REC.FED.EM VIT.CONQUISTA-MF-BA,BA
170042,DELEGACIA DA REC.FEDERAL - JUAZ.NORTE/CE,CE
171042,DELEGACIA DA REC.FEDERAL - JUAZ.NORTE/CE,CE
170390,DELEGACIA DA REC.FEDERAL DE JULGAMENTO/SP,SP
170072,DELEGACIA DA REC.FEDERAL EM ARACAJU/SE,SE
171072,DELEGACIA DA REC.FEDERAL EM ARACAJU/SE,SE
171134,DELEGACIA DA REC.FEDERAL EM ARACATUBA/SP,SP
170134,DELEGACIA DA REC.FEDERAL EM ARACATUBA/SP,SP
170089,DELEGACIA DA REC.FEDERAL EM B.HORIZONTE/MG,MG
171089,DELEGACIA DA REC.FEDERAL EM B.HORIZONTE/MG,MG
171135,DELEGACIA DA REC.FEDERAL EM BAURU/SP,SP
170135,DELEGACIA DA REC.FEDERAL EM BAURU/SP,SP
170218,DELEGACIA DA REC.FEDERAL EM BELEM/PA,PA
171218,DELEGACIA DA REC.FEDERAL EM BELEM/PA,PA
171213,DELEGACIA DA REC.FEDERAL EM BOA VISTA/RR,RR
170213,DELEGACIA DA REC.FEDERAL EM BOA VISTA/RR,RR
171019,DELEGACIA DA REC.FEDERAL EM BRASILIA - DF,DF
171109,DELEGACIA DA REC.FEDERAL EM C.GRANDE/MS,MS
171326,DELEGACIA DA REC.FEDERAL EM CAMACARI/BA,BA
171136,DELEGACIA DA REC.FEDERAL EM CAMPINAS/SP,SP
170136,DELEGACIA DA REC.FEDERAL EM CAMPINAS/SP,SP
170120,DELEGACIA DA REC.FEDERAL EM CAMPOS GOITACAZES,RJ
171120,DELEGACIA DA REC.FEDERAL EM CAMPOS GOITACAZES,RJ
171060,DELEGACIA DA REC.FEDERAL EM CARUARU/PE,PE
170060,DELEGACIA DA REC.FEDERAL EM CARUARU/PE,PE
170157,DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR,PR
171157,DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR,PR
171178,DELEGACIA DA REC.FEDERAL EM CAX.DO SUL/RS,RS
170178,DELEGACIA DA REC.FEDERAL EM CAX.DO SUL/RS,RS
170248,DELEGACIA DA REC.FEDERAL EM CONTAGEM/MG,MG
171248,DELEGACIA DA REC.FEDERAL EM CONTAGEM/MG,MG
171192,DELEGACIA DA REC.FEDERAL EM CUIABA/MT,MT
171158,DELEGACIA DA REC.FEDERAL EM CURITIBA/PR,PR
170158,DELEGACIA DA REC.FEDERAL EM CURITIBA/PR,PR
170090,DELEGACIA DA REC.FEDERAL EM CURVELO/MG,MG
171090,DELEGACIA DA REC.FEDERAL EM CURVELO/MG,MG
171095,DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG,MG
170095,DELEGACIA DA REC.FEDERAL EM DIVINOPOLIS/MG,MG
170080,DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA,BA
171080,DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA,BA
171169,DELEGACIA DA REC.FEDERAL EM FLORIANOPOLIS/SC,SC
170169,DELEGACIA DA REC.FEDERAL EM FLORIANOPOLIS/SC,SC
170041,DELEGACIA DA REC.FEDERAL EM FORTALEZA/CE,CE
171041,DELEGACIA DA REC.FEDERAL EM FORTALEZA/CE,CE
171162,DELEGACIA DA REC.FEDERAL EM FOZ DO IGUACU/PR,PR
170162,DELEGACIA DA REC.FEDERAL EM FOZ DO IGUACU/PR,PR
170198,DELEGACIA DA REC.FEDERAL EM GOIANIA/GO,GO
171198,DELEGACIA DA REC.FEDERAL EM GOIANIA/GO,GO
171091,DELEGACIA DA REC.FEDERAL EM GOV.VALADARES/MG,MG
170091,DELEGACIA DA REC.FEDERAL EM GOV.VALADARES/MG,MG
170144,DELEGACIA DA REC.FEDERAL EM GUARULHOS/SP,SP
171144,DELEGACIA DA REC.FEDERAL EM GUARULHOS/SP,SP
171030,DELEGACIA DA REC.FEDERAL EM IMPERATRIZ/MA,MA
170030,DELEGACIA DA REC.FEDERAL EM IMPERATRIZ/MA,MA
170092,DELEGACIA DA REC.FEDERAL EM J.DE FORA/MG,MG
171092,DELEGACIA DA REC.FEDERAL EM J.DE FORA/MG,MG
171170,DELEGACIA DA REC.FEDERAL EM JOACABA/SC,SC
170170,DELEGACIA DA REC.FEDERAL EM JOACABA/SC,SC
171052,DELEGACIA DA REC.FEDERAL EM JOAO PESSOA/PB,PB
171171,DELEGACIA DA REC.FEDERAL EM JOINVILLE-SC,SC
170171,DELEGACIA DA REC.FEDERAL EM JOINVILLE-SC,SC
170145,DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP,SP
171145,DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP,SP
171159,DELEGACIA DA REC.FEDERAL EM LONDRINA/PR,PR
170159,DELEGACIA DA REC.FEDERAL EM LONDRINA/PR,PR
170096,DELEGACIA DA REC.FEDERAL EM M.CLAROS/MG,MG
171096,DELEGACIA DA REC.FEDERAL EM M.CLAROS/MG,MG
171024,DELEGACIA DA REC.FEDERAL EM MACAPA/AP,AP
170024,DELEGACIA DA REC.FEDERAL EM MACAPA/AP,AP
170066,DELEGACIA DA REC.FEDERAL EM MACEIO/AL,AL
171066,DELEGACIA DA REC.FEDERAL EM MACEIO/AL,AL
171209,DELEGACIA DA REC.FEDERAL EM MANAUS/AM,AM
170209,DELEGACIA DA REC.FEDERAL EM MANAUS/AM,AM
170161,DELEGACIA DA REC.FEDERAL EM MARINGA/PR,PR
171161,DELEGACIA DA REC.FEDERAL EM MARINGA/PR,PR
171184,DELEGACIA DA REC.FEDERAL EM N.HANBURGO/RS,RS
170184,DELEGACIA DA REC.FEDERAL EM N.HANBURGO/RS,RS
170047,DELEGACIA DA REC.FEDERAL EM NATAL/RN,RN
171047,DELEGACIA DA REC.FEDERAL EM NATAL/RN,RN
171121,DELEGACIA DA REC.FEDERAL EM NITEROI - RJ,RJ
171122,DELEGACIA DA REC.FEDERAL EM NOVA IGUACU-RJ,RJ
171146,DELEGACIA DA REC.FEDERAL EM OSASCO/SP,SP
170146,DELEGACIA DA REC.FEDERAL EM OSASCO/SP,SP
170181,DELEGACIA DA REC.FEDERAL EM P.ALEGRE/RS,RS
171181,DELEGACIA DA REC.FEDERAL EM P.ALEGRE/RS,RS
170179,DELEGACIA DA REC.FEDERAL EM P.FUNDO/RS,RS
170160,DELEGACIA DA REC.FEDERAL EM P.GROSSA/PR,PR
171160,DELEGACIA DA REC.FEDERAL EM P.GROSSA/PR,PR
171137,DELEGACIA DA REC.FEDERAL EM P.PRUDENTE/SP,SP
170137,DELEGACIA DA REC.FEDERAL EM P.PRUDENTE/SP,SP
170271,DELEGACIA DA REC.FEDERAL EM PALMAS/TO,TO
171179,DELEGACIA DA REC.FEDERAL EM PASSO FUNDO/RS,SC
171180,DELEGACIA DA REC.FEDERAL EM PELOTAS/RS,RS
170180,DELEGACIA DA REC.FEDERAL EM PELOTAS/RS,RS
170201,DELEGACIA DA REC.FEDERAL EM PORTO VELHO/RO,RO
171201,DELEGACIA DA REC.FEDERAL EM PORTO VELHO/RO,RO
171059,DELEGACIA DA REC.FEDERAL EM RECIFE/PE,PE
170059,DELEGACIA DA REC.FEDERAL EM RECIFE/PE,PE
170138,DELEGACIA DA REC.FEDERAL EM RIB.PRETO/SP,SP
171138,DELEGACIA DA REC.FEDERAL EM RIB.PRETO/SP,SP
171205,DELEGACIA DA REC.FEDERAL EM RIO BRANCO/AC,AC
170205,DELEGACIA DA REC.FEDERAL EM RIO BRANCO/AC,AC
171182,DELEGACIA DA REC.FEDERAL EM RIO GRANDE / RS,RS
171187,DELEGACIA DA REC.FEDERAL EM S.DO LIVRAMENTO,RS
171139,DELEGACIA DA REC.FEDERAL EM S.J.R.PRETO/SP,SP
170139,DELEGACIA DA REC.FEDERAL EM S.J.R.PRETO/SP,SP
170220,DELEGACIA DA REC.FEDERAL EM S.PAULO/LESTE,SP
170221,DELEGACIA DA REC.FEDERAL EM S.PAULO/OESTE,SP
170079,DELEGACIA DA REC.FEDERAL EM SALVADOR/BA,BA
171079,DELEGACIA DA REC.FEDERAL EM SALVADOR/BA,BA
171219,DELEGACIA DA REC.FEDERAL EM SANTAREM/PA,PA
170219,DELEGACIA DA REC.FEDERAL EM SANTAREM/PA,PA
170147,DELEGACIA DA REC.FEDERAL EM SANTO ANDRE/SP,SP
171147,DELEGACIA DA REC.FEDERAL EM SANTO ANDRE/SP,SP
171141,DELEGACIA DA REC.FEDERAL EM SANTOS/SP,SP
170141,DELEGACIA DA REC.FEDERAL EM SANTOS/SP,SP
171149,DELEGACIA DA REC.FEDERAL EM SAO SEBASTIAO/SP,SP
171328,DELEGACIA DA REC.FEDERAL EM SETE LAGOAS/MG,MG
171142,DELEGACIA DA REC.FEDERAL EM SOROCABA/SP,SP
170142,DELEGACIA DA REC.FEDERAL EM SOROCABA/SP,SP
170183,DELEGACIA DA REC.FEDERAL EM STA MARIA / RS,RS
171183,DELEGACIA DA REC.FEDERAL EM STA MARIA / RS,RS
171185,DELEGACIA DA REC.FEDERAL EM STO ANGELO/RS,RS
170185,DELEGACIA DA REC.FEDERAL EM STO ANGELO/RS,RS
170143,DELEGACIA DA REC.FEDERAL EM TAUBATE/SP,SP
171143,DELEGACIA DA REC.FEDERAL EM TAUBATE/SP,SP
171035,DELEGACIA DA REC.FEDERAL EM TERESINA/PI,PI
170035,DELEGACIA DA REC.FEDERAL EM TERESINA/PI,PI
170093,DELEGACIA DA REC.FEDERAL EM UBERABA/MG,MG
171093,DELEGACIA DA REC.FEDERAL EM UBERABA/MG,MG
171097,DELEGACIA DA REC.FEDERAL EM UBERLANDIA/MG,MG
170097,DELEGACIA DA REC.FEDERAL EM UBERLANDIA/MG,MG
171186,DELEGACIA DA REC.FEDERAL EM URUGUAIANA/RS,RS
171081,DELEGACIA DA REC.FEDERAL EM V.CONQUISTA/BA,BA
171119,DELEGACIA DA REC.FEDERAL EM V.REDONDA/RJ,RJ
171094,DELEGACIA DA REC.FEDERAL EM VARGINHA/MG,MG
170094,DELEGACIA DA REC.FEDERAL EM VARGINHA/MG,MG
171103,DELEGACIA DA REC.FEDERAL EM VITORIA/ES,ES
171256,DELEGACIA DA REC.FEDERAL NO R.J./CENTRO-SUL,RJ
170327,DELEGACIA DA RECEITA FEDERAL EM ITABUNA - BA,BA
170386,DELEGACIA DA RECEITA FED. DO BRASIL EM MACAE,RJ
171126,DELEGACIA DA RECEITA FED.EM MONTE DOURADO/PA,PA
170263,DELEGACIA DA RECEITA FED.EM STª CRUZ DO SUL,RS
171262,DELEGACIA DA RECEITA FEDERAL - S.J.DOS CAMPOS,SP
171028,DELEGACIA DA RECEITA FEDERAL - SAO LUIS/MA,MA
170028,DELEGACIA DA RECEITA FEDERAL - SAO LUIS/MA,MA
171312,DELEGACIA DA RECEITA FEDERAL DE ADM. TRIB/SP,SP
171287,DELEGACIA DA RECEITA FEDERAL DE MARILIA,SP
170287,DELEGACIA DA RECEITA FEDERAL DE MARILIA/SP,SP
171163,DELEGACIA DA RECEITA FEDERAL DE PARANAGUA,PR
171261,DELEGACIA DA RECEITA FEDERAL DE S.B.DO CAMPO,SP
170261,DELEGACIA DA RECEITA FEDERAL DE S.B.DO CAMPO,SP
170516,DELEGACIA DA RECEITA FEDERAL EM ANAPOLIS/GO,GO
171516,DELEGACIA DA RECEITA FEDERAL EM ANAPOLIS/GO,GO
170551,DELEGACIA DA RECEITA FEDERAL EM BARUERI,SP
171314,DELEGACIA DA RECEITA FEDERAL EM BLUMENAU-SC,SC
170329,DELEGACIA DA RECEITA FEDERAL EM CAXIAS,MA
171329,DELEGACIA DA RECEITA FEDERAL EM CAXIAS-MA,MA
170388,DELEGACIA DA RECEITA FEDERAL EM DOURADOS MS,MS
171388,DELEGACIA DA RECEITA FEDERAL EM DOURADOS/MS,MS
171337,DELEGACIA DA RECEITA FEDERAL EM FLORIANO,PI
170337,DELEGACIA DA RECEITA FEDERAL EM FLORIANO,PI
171323,DELEGACIA DA RECEITA FEDERAL EM FRANCA/SP,SP
171172,DELEGACIA DA RECEITA FEDERAL EM ITAJAI/SC,SC
170550,DELEGACIA DA RECEITA FEDERAL EM JABOATAO,PE
171332,DELEGACIA DA RECEITA FEDERAL EM JI-PARANA/RO,RO
171318,DELEGACIA DA RECEITA FEDERAL EM JUNDIAI - SP,SP
170318,DELEGACIA DA RECEITA FEDERAL EM JUNDIAI/SP,SP
171315,DELEGACIA DA RECEITA FEDERAL EM LAGES-SC,SC
170334,DELEGACIA DA RECEITA FEDERAL EM MARABA,PA
171334,DELEGACIA DA RECEITA FEDERAL EM MARABA/PA,PA
171335,DELEGACIA DA RECEITA FEDERAL EM MOSSORO,RN
170335,DELEGACIA DA RECEITA FEDERAL EM MOSSORO - RN,RN
170121,DELEGACIA DA RECEITA FEDERAL EM NITEROI/RJ,RJ
171336,DELEGACIA DA RECEITA FEDERAL EM PETROLINA/PE,PE
170149,DELEGACIA DA RECEITA FEDERAL EM S. SEBASTIAO,SP
170222,DELEGACIA DA RECEITA FEDERAL EM SAO PAULO/SUL,SP
170330,DELEGACIA DA RECEITA FEDERAL EM SOBRAL,CE
171330,DELEGACIA DA RECEITA FEDERAL EM SOBRAL - CE,CE
170117,DELEGACIA DA RECEITA FEDERAL-RJ,RJ
170262,DELEGACIA DA RECEITA FEDERAL-SJ.DOS CAMPOS/SP,SP
170245,DELEGACIA DA RECEITA FEDERAL. A CLASSIFICAR,DF
171245,DELEGACIA DA RECEITA FEDERAL. A CLASSIFICAR,DF
171270,DELEGACIA DA RECEITA FEDERAL/CHUI/RS,RS
171271,DELEGACIA DA RECEITA FEDERAL/PALMAS/TO,RS
170310,DELEGACIA DE ADMINISTRACAO DO M.FAZENDA,DF
170264,DELEGACIA DE ADMINISTRACAO DO MF/RO,RO
390016,DELEGACIA DE ADMINISTRACAO DO MT,RJ
170307,DELEGACIA DE JULGAMENTO EM RIBEIRAO PRETO/SP,SP
200415,DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,SP
200416,DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,SP
200417,DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,SP
200362,DELEGACIA DE POLICIA FEDERAL EM SANTOS,SP
200363,DELEGACIA DE POLICIA FEDERAL EM SANTOS,SP
200052,DELEGACIA DE POLICIA FEDERAL EM SANTOS/SP,SP
410010,DELEGACIA DO MC EM ALAGOAS,AL
410025,DELEGACIA DO MC EM MANAUS/AM,AM
410013,DELEGACIA DO MC EM MINAS GERAIS,MG
410009,DELEGACIA DO MC EM PERNAMBUCO,PE
