;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
333; em 27/06/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;10/06/2011 das 08:30 às 11:30 Hs e das 14:00 às 16:00 Hs;ENDEREÇO: Rua da Candelaria, 65                3 andar - GOF - Centro - Rio de Janeiro (RJ); a partir de 10/06/2011 às 08:30Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Prestacao de Servicos de Transportes Rodomaritimo do Rotor de Baixa Pressão de Angra 1,com origem no porto de Charleston EUA e destino na Central Nuclear Almirante Alvaro Alberto - CNAAA - Angra dos Reis - RJ - Brasil;(0xx21) 25887687;1052011
334; em 25/05/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;10/05/2011 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 /12 andar - Centro - Rio de Janeiro (RJ); a partir de 10/05/2011 às 09:00Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Serviços de       _Transporte de Conteineres com Carga Especial -Elemento Combustivel.;(0xx21) 25887732;1062011
335; em 27/05/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/05/2011 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelaria, 65 12 andar - Centro - Rio de Janeiro (RJ); a partir de 16/05/2011 às 09:00Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Locacão e Manutencão de Maquinas automaticas de bebidas quentes e frias;(0xx21) 25887775;1072011
336; em 13/06/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;25/05/2011 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2º andar - Centro - Rio de Janeiro (RJ); a partir de 25/05/2011 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de equipamento de reprografia de grandes formatos para utilização na Central Nuclear Almirante Álvaro Alberto - CNAAA.;(0xx24) 33628047;1092011
337; em 21/11/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/11/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 04/11/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Produtos químicos;(0xx21) 25887148;1102011
338; em 05/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 20/06/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Forenecimento de caminhão.;(0xx21) 25887139;1112011
339; em 08/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;27/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 27/06/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Materiais elétricos;(0xx21) 25887198;1132011
340; em 15/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 04/07/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Cabo coaxial;(0xx21) 25887154;1142011
341; em 07/12/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/11/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 16/11/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Amplificador e módulo alarme.;(0xx21) 25887154;1152011
342; em 25/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 07/07/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Lâmpadas;(0xx21) 25887161;1162011
343; em 17/05/2011 às 10:01Hs, no endereço: www.comprasnet.gov.br;05/05/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: rua da Candelária, 65 12 andar - _Centro - RJ - Rio de Janeiro (RJ); a partir de 05/05/2011 às 08:30Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  SERVIçOS DIVERSOS DE MANUTENçÃO NAS EDIFICAçÕES, CANTEIROS E VILAS DA CENTRAL NUCLEAR ALMIRANTE ÁLVARO ALBERTO  - CNAAA, NOS MUNICÍPIOS DE ANGRA DOS REIS E PARATY - RJ.;(0xx21) 25887687;1172011
344; em 15/07/2011 às 10:01Hs, no endereço: www.comprasnet.gov.br;05/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 05/07/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Kit de balanceamento;(0xx21) 25887071;1182011
345; em 29/06/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/06/2011 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 /2º andar - Centro - Rio de Janeiro (RJ); a partir de 14/06/2011 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de extintores de incêndio conforme descritivo constante do Edital.;(0xx21) 25887146;1202011
346; em 06/10/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/09/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65  12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/09/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Balança de precisão;(0xx21) 25887000;1212011
347; em 11/11/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;27/10/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária 65  -2º Andar - Centro - Rio de Janeiro (RJ); a partir de 27/10/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Garra hidráulica e Fixador de carga para manusear tambores com rejeitos;(0xx21) 25887000;1222011
348; em 18/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 05/07/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Prensa cabo e mesa de comando;(0xx21) 25887000;1232011
349; em 09/01/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/12/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 28/12/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Relé temporizado;(0xx21) 25887071;1252011
350; em 04/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;17/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 17/06/2011 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Fornecimento de monitor de neutrons;(0xx21) 25887141;1262011
351; em 21/06/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 09/06/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Materiais para tubulação.;(0xx21) 25887071;1272011
352; em 16/06/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;03/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 03/06/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Manta térmica;(0xx21) 25887483;1282011
353; em 30/08/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;17/08/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 17/08/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Tintas;(0xx21) 25887148;1292011
354; em 07/11/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;24/10/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65  12ºandar - Centro - Rio de Janeiro (RJ); a partir de 24/10/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Manta fibrocerâmica;(0xx21) 25887000;1302011
355; em 03/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/07/2011 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 / 2º andar - Centro - Rio de Janeiro (RJ); a partir de 19/07/2011 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de óleo lubrificante conforme descritivo constante do Edital.;(0xx21) 25887146;1312011
356; em 21/06/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 09/06/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Disjuntores de baixa tensão;(0xx21) 25887141;1322011
357; em 27/02/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/02/2012 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 09/02/2012 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Chapas de carbono;(0xx21) 25887141;1332011
358; em 13/07/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;30/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 30/06/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Televisores;(0xx21) 25887071;1342011
359; em 29/06/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 14/06/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Colchão para solteiro;(0xx21) 25887483;1352011
360; em 10/10/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;26/09/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65  12º Anadar - Centro - Rio de Janeiro (RJ); a partir de 26/09/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Sistema de comunicação;(0xx21) 25887000;1362011
361; em 08/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;22/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 22/07/2011 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Fornecimento de tapete aderente clean walk;(0xx21) 25887161;1372011
362; em 29/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;18/07/2011 das 08:30 às 11:30 Hs e das 13:00 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 18/07/2011 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Fornecimento de protetor auditivo;(0xx21) 25887139;1382011
363; em 25/07/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;02/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 02/06/2011 às 08:30Hs;(0xx21) 25887294      ;Objeto: Pregão Eletrônico -  Refrigeradores;(0xx21) 25887000;1392011
364; em 13/10/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/09/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 29/09/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Transmissor de pressão;(0xx21) 25887071;1402011
365; em 15/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/06/2011 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 / 2º andar - Centro - Rio de Janeiro (RJ); a partir de 29/06/2011 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de válvula de controle pneumática conforme descritivo constante do Edital.;(0xx21) 25887154;1422011
366; em 06/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 21/06/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Terminação baixa tensão;(0xx21) 25887000;1432011
367; em 30/08/2011 às 10:01Hs, no endereço: www.comprasnet.gov.br;17/08/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 17/08/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Tintas;(0xx21) 25887148;1452011
368; em 08/02/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;26/01/2012 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/01/2012 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Sensor de hidrogênio;(0xx21) 25887139;1462011
369; em 02/05/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/04/2012 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candeláraia, 65. - Centro - Rio de Janeiro (RJ); a partir de 12/04/2012 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Fios e cabos;(0xx21) 25887071;1472011
370; em 26/04/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/04/2012 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 12/04/2012 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Painéis Elétricos;         ;1482011
371; em 07/07/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;27/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 27/06/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Materiais elétricos.;(0xx21) 25887071;1512011
372; em 22/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/08/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 12º andar - Centro - Rio de Janeiro (RJ); a partir de 04/08/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Medidor de Vazão Ultrassônico;(0xx21) 25887000;1532011
373; em 26/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/08/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 05/08/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Materiais para No-Break do Sica;(0xx21) 25887148;1542011
374; em 08/12/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/11/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/11/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Mobiliário.;(0xx21) 25887000;1552011
375; em 22/07/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;11/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 11/07/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Câmera para circuito fechado de TV e acessórios;(0xx21) 25887148;1562011
376; em 20/10/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/10/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária,  65 -12º Andar - Centro - Rio de Janeiro (RJ); a partir de 06/10/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Macacão de brim.;(0xx21) 25887000;1572011
377; em 07/07/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;22/06/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 22/06/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de projetor multimídia;(0xx21) 25887139;1582011
378; em 29/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/08/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 12/08/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Bucha Mancal;(0xx21) 25887000;1592011
379; em 28/03/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/03/2012 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 15/03/2012 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Monitor de radiação subaquático;(0xx21) 25887154;1602011
380; em 18/11/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/11/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 04/11/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de eletrodutos e acessórios;(0xx21) 25887154;1612011
381; em 22/03/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/03/2012 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 07/03/2012 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Conversor elétrico;(0xx21) 25887071;1622011
382; em 15/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;02/08/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 02/08/2011 às 08:30Hs;(0xx21) 25887200      ;OBJETO : PREGAO ELETRONICO   Ácido sulfúrico;(0xx21) 25887071;1632011
383; em 18/10/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;21/09/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65  - 2o. Andar - Centro - Rio de Janeiro (RJ); a partir de 21/09/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de Cromatógrafo de íons;(0xx21) 25887144;1642011
384; em 26/09/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/09/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65  12º Andar - Centro - Rio de Janeiro (RJ); a partir de 12/09/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Dispositivos de pré-tensão;(0xx21) 25887000;1652011
385; em 31/05/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/05/2012 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65   2º Andar - Centro - Rio de Janeiro (RJ); a partir de 21/05/2012 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de graxa e óleo lubrificante;(0xx21) 25887143;1662011
386; em 08/05/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;17/04/2012 das 08:30 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária,65 - Centro - Rio de Janeiro (RJ); a partir de 17/04/2012 às 08:30Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Monitoramento, Administração e Suporte Técnico de Segurança, com Fornecimento de Soluções Antimalware e Correlação de Eventos;(0xx21) 25887137;1672011
387; em 04/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;22/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 22/07/2011 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Fornecimento de modulo bureta.;(0xx21) 25887161;1682011
388; em 10/01/2012 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/12/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/12/2011 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Empilhadeira;(0xx21) 25887071;1692011
389; em 22/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/08/2011 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2º andar - Centro - Rio de Janeiro (RJ); a partir de 08/08/2011 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de montantes tubulares e pisos de alumínio para serem utilizados nas Paradas Técnicas Programadas 1P18 da Usina Nuclear de Angra 1 e 2P9 da Usina Nuclear de Angra 2.;(0xx24) 33628494;1702011
390; em 25/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/08/2011 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2º andar - Centro - Rio de Janeiro (RJ); a partir de 12/08/2011 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de tendas , a serem utilizadas durante a execução das Paradas Técnicas Programadas 1P18 da Usina Nuclear de Angra 1 e 2P9 da Usina Nuclear de Angra 2.;(0xx24) 33628494;1712011
391; em 11/08/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/07/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 29/07/2011 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Garfo alavanca lado esquerdo/lado direito;(0xx21) 25887161;1722011
