;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
1084; em 20/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;07/03/2013 das 08:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 - Cidade Nova - Rio de Janeiro (RJ); a partir de 07/03/2013 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Equipamentos Diversos Relacionados a Área de Gastronomia Pertencentes às Classes 7110,4140, 6670, 7320, 7490, 7310, 3590, 6640, 7330 e 4110.;(0xx21) 29763654;952013
1085; em 14/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;01/03/2013 das 08:00 às 17:59 Hs ;Av. Presidente Vargas 3131 - Sala 1204 - Cidade Nova - Rio de Janeiro (RJ); a partir de 01/03/2013 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Contratação de serviços de empresa credenciada por fabricante, para celebração e operacionalização de Contrato Corporativo, visando o fornecimento dos serviços de licenciamento da solução corporativa de antivírus (Symantec Protection Suíte), incluindo garantia de atualização do produto, das vacinas e das listas de vírus para todos órgãos e entidades da Prefeitura da Cidade do Rio de Janeiro com serviço de Engenheiro residente, em horário comercial, para suportar a solução implantada e as demais licenças a serem contratadas, devidamente descritos, caracterizados e especificados no Termo de Referência.;(0xx21) 39711569;962013
1086; em 14/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 04/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de COLETE COM FAIXA REFLETIVA SEM MANGA.;(0xx21) 22147039;972013
1087; em 14/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;04/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 04/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de BLUSÃO EM SARJA NA COR BRANCA.;(0xx21) 22147039;982013
1088; em 14/03/2013 às 15:00Hs, no endereço: www.comprasnet.gov.br;04/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 04/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Piaçava de 1ª qualidade.;(0xx21) 22147040;992013
1089; em 15/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 04/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de esponja de fios finíssimos de aço;(0xx21) 22147011;1002013
1090; em 15/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/03/2013 das 08:00 às 17:59 Hs ;Av. Presidente Vargas 3131 - Sala 1204 - Cidade Nova - Rio de Janeiro (RJ); a partir de 04/03/2013 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Notebooks, incluindo garantia técnica e manutenção corretiva, pelo período de 48 (quarenta e oito) meses, para os órgãos e entidades do Município do Rio de Janeiro, devidamente descritos, caracterizados e especificados no Termo de Referência.;(0xx21) 39711569;1012013
1091; em 25/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;13/03/2013 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 13/03/2013 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de SISTEMA DE REGISTRO DE PREÇOS para posterior aquisição de materiais pertencentes à classe 6505, materiais (produto para a saúde e medicamento), consoante no Termo de Referência (Anexo I)..;(0xx21) 29762022;1022013
1092; em 19/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;05/03/2013 das 08:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Av. Pedro Ii N.º 400 - - São Cristóvão - Rio de Janeiro (RJ); a partir de 05/03/2013 às 08:00Hs;(0xx21) 38958045      ;Objeto: Pregão Eletrônico -  Aquisição de Papeis Diversos Pra Atender A Empresa Municipal de Artes Gráficas S.A. - Imprensa da cidade, devidamente descritos , caracterizados e especificados no Têrmo de Referência , parte integrante deste Edital;(0xx21) 29767223;1032013
1093; em 19/03/2013 às 14:00Hs, no endereço: www.comprasnet.gov.br;06/03/2013 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 29762120 - Cidade Nova - Rio de Janeiro (RJ); a partir de 06/03/2013 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Registro de preços para aquisição de material esportivo.;(0xx21) 29762120;1042013
1094; em 12/04/2013 às 14:00Hs, no endereço: www.comprasnet.gov.br;27/03/2013 das 08:00 às 12:00 Hs e das 14:00 às 17:59 Hs;Rua Gago Coutinho, Nr. 52 - Laranjeiras - Rio de Janeiro - Laranjeiras - Rio de Janeiro (RJ); a partir de 27/03/2013 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de limpeza, higiene, conservação e desinfecção, com fornecimento de materiais e equipamentos, para as dependências do prédio sede do Instituto Municipal de Urbanismo Pereira Passos   IPP, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante deste Edital.;(0xx21) 29766483;1052013
1095; em 19/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/03/2013 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 07/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Concertina galvanizada;(0xx21) 22147040;1062013
1096; em 19/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;07/03/2013 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 07/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de manilha de aço, rolamentos, parafuso e porca.;(0xx21) 22147040;1072013
1097; em 19/03/2013 às 15:00Hs, no endereço: www.comprasnet.gov.br;07/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 07/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de CALÇA E CAMISETA NA COR BRANCA.;(0xx21) 22147039;1082013
1098; em 02/04/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;18/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 18/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de perneira em raspa de couro cromo.;(0xx21) 22147026;1092013
1099; em 27/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;13/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 13/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Cone refletivo e cone de sianlização;(0xx21) 22147026;1102013
1100; em 20/03/2013 às 15:00Hs, no endereço: www.comprasnet.gov.br;08/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 08/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de cavadeira, serrotes, fita plástica , foice e pá quadrada;(0xx21) 22147026;1112013
1101; em 21/03/2013 às 10:30Hs, no endereço: www.comprasnet.gov.br;08/03/2013 das 08:00 às 17:59 Hs ;Largo Dos Leões, 15 - 2º Andar - Humaitá - Rio de Janeiro (RJ); a partir de 08/03/2013 às 08:00Hs;(0xx21) 29769493      ;Objeto: Pregão Eletrônico -  CONTRATAÇÃO DA PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO (MÃO DE OBRA E INSUMOS) NAS DEPENDÊNCIAS MULTIRIO, NO LARGO DOS LEÕES, 15 HUMAITA, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante deste Edital, a ser executado na MULTIRIO   Largo dos Leões, nº 15   Humaitá   Rio de Janeiro   RJ.;(0xx21) 29766433;1122013
1102; em 21/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;11/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 11/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de machado, lâminas, lima e enxadão estreito;(0xx21) 22147011;1132013
1103; em 21/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;11/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 11/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Saco plástico na cor verde com capacidade para 150 litros;(0xx21) 22147026;1142013
1104; em 21/03/2013 às 15:00Hs, no endereço: www.comprasnet.gov.br;11/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 11/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de cabo torneado em madeira;(0xx21) 22147011;1152013
1105; em 22/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;11/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 11/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de cabeçote, lâminas e cinta dupla para roçadeiras;(0xx21) 22147011;1162013
1106; em 21/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;11/03/2013 das 09:00 às 17:59 Hs ;Avenida Das Americas, 5300 - Barra da Tijuca - Rio de Janeiro (RJ); a partir de 11/03/2013 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de veículos de representação, com motorista e combustível, conforme TR.;(0xx21) 33260780;1172013
1107; em 26/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/03/2013 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 13/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de luva PVC, com forro.;(0xx21) 22147040;1182013
1108; em 26/03/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;14/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 14/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de pasta e escova para calçados.;(0xx21) 22147026;1192013
1109; em 26/03/2013 às 15:00Hs, no endereço: www.comprasnet.gov.br;14/03/2013 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358, Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 14/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de material elétrico;(0xx21) 22147040;1202013
1110; em 26/03/2013 às 10:30Hs, no endereço: www.comprasnet.gov.br;13/03/2013 das 09:00 às 12:00 Hs e das 12:30 às 17:30 Hs;Rua Afonso Cavalcanti,nr.455, Anexo, Sala 703 - Cidade Nova - Rio de Janeiro (RJ); a partir de 13/03/2013 às 09:00Hs;(0xx21) 29762678      ;Objeto: Pregão Eletrônico -  Fornecimento parcelado de água mineral;(0xx21) 29763835;1222013
1111; em 27/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 14/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de VASSOURA DE AÇO FIXA COM CABO.;(0xx21) 22147039;1232013
1112; em 02/04/2013 às 10:30Hs, no endereço: www.comprasnet.gov.br;15/03/2013 das 09:00 às 12:00 Hs e das 12:30 às 17:30 Hs;Rua Afonso Cavalcanti,nr.455, Anexo, Sala 703 - Cidade Nova - Rio de Janeiro (RJ); a partir de 15/03/2013 às 09:00Hs;(0xx21) 29762678      ;Objeto: Pregão Eletrônico -  Cessão de direito de uso de 125 licenças do software Citrix Xenapp, incluindo suporte técnico, conforme Termo de Referência (anexo I);(0xx21) 29763835;1242013
1113; em 03/04/2013 às 10:30Hs, no endereço: www.comprasnet.gov.br;15/03/2013 das 09:00 às 12:00 Hs e das 12:30 às 17:30 Hs;Rua Afonso Cavalcanti,nr.455 Anexo - Cidade Nova - Rio de Janeiro (RJ); a partir de 15/03/2013 às 09:00Hs;(0xx21) 29762678      ;Objeto: Pregão Eletrônico -  Fornecimento de açúar refinado, adoçante dietético e café moído pelo período de 24 meses, conforme Termo de Referência.;(0xx21) 29763835;1252013
1114; em 27/03/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 14/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de GORRO EM TELA DE FILÓ.;(0xx21) 22147039;1262013
1115; em 05/04/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/03/2013 das 08:00 às 17:59 Hs ;Av. Presidente Vargas 3131 - Sala 1204 - Cidade Nova - Rio de Janeiro (RJ); a partir de 21/03/2013 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  PRESTAÇÃO DE SERVIÇOS de manutenção preventiva, corretiva, assistência técnica e emergencial de soluções de climatização e elétrica, incluindo equipamentos, do Data Center e ambientes da IplanRio localizados no Complexo Administrativo São Sebastião do Rio de Janeiro   CASS,  Centro Empresarial Cidade Nova   Teleporto, Sala da Fitoteca de Segurança   Arquivo da Cidade, e  nas Bases de Atendimento de Suporte Técnico, devidamente descritos, caracterizados e especificados no Termo de Referência.;(0xx21) 39711569;1272013
1116; em 02/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;15/03/2013 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 15/03/2013 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Prestação de serviço para capacitação de cirurgiões-dentistas da SMSDC-RIO para o emprego da sedação consciente com Óxido Nitroso e Oxigênio (via inalatória) através de curso de habilitação com carga horária exigida pela CFO 51/2004.;(0xx21) 29762022;1282013
1117; em 02/04/2013 às 14:00Hs, no endereço: www.comprasnet.gov.br;18/03/2013 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Rua Edgard Gordilho, 63, Rio de Janeiro, Rj Tel.021 2263-2319 - Praça Mauá - Rio de Janeiro (RJ); a partir de 18/03/2013 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de veículo (Caminhão)com motorista e 02 (dois) ajudantes para transporte e distribuição de materiais e equipamentos no âmbito da E/SUBE/1ªCRE.;(0xx21) 22632343;1292013
1118; em 01/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;18/03/2013 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 18/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Saco plástico de 100 litros, em resina virgem e incolor, e Sacos plásticos de 100 e 30 litros;(0xx21) 22147040;1302013
1119; em 01/04/2013 às 15:00Hs, no endereço: www.comprasnet.gov.br;18/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 18/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de PANO DE CHÃO NA COR BRANCO, 100% ALGODÃO.;(0xx21) 22147039;1312013
1120; em 02/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;18/03/2013 das 09:00 às 17:59 Hs ;Avenida Das América, 5300 - Barra da Tijuca - Rio de Janeiro (RJ); a partir de 18/03/2013 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de vigilancia desarmada, conforme Termo de Referencia.;(0xx21) 33260780;1322013
1121; em 02/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;19/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 19/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Caixa Coletora.;(0xx21) 22147026;1342013
1122; em 05/04/2013 às 10:30Hs, no endereço: www.comprasnet.gov.br;19/03/2013 das 08:50 às 17:59 Hs ;Largo Dos Leões, 15 - 2º Andar - Humaitá - Rio de Janeiro (RJ); a partir de 19/03/2013 às 08:50Hs;(0xx21) 29769493      ;Objeto: Pregão Eletrônico -  LOCAÇÃO DE 03 (TRÊS) VEÍCULOS AUTOMOTORES, TIPO VAN, COM CAPACIDADE PARA 12 (DOZE) PASSAGEIROS CADA, COM AR CONDICIONADO, PELO PERÍODO DE 12(DOZE) MESES, PARA TRANSPORTE DE PASSAGEIROS E EQUIPAMENTOS, COM CAPACIDADE SUPERIOR A 1.000 KG E GRADE DE PROTEÇÃO EM METAL, DE MODO A SEPARAR OS PASSAGEIROS DOS EQUIPAMENTOS, COM OBJETIVO DE PREVENIR ACIDENTES, ATENDENDO CONVENÇÃO COLETIVA DE TRABALHO, INCLUINDO MOTORISTA E COMBUSTÍVEL, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante deste Edital.;(0xx21) 29766433;1352013
1123; em 03/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;19/03/2013 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 19/03/2013 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Aquisição de Equipamentos de Informática.;(0xx21) 29762022;1362013
1124; em 04/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;21/03/2013 das 09:00 às 17:00 Hs ;Av. Pedro Ii, 111 - São Cristóvão - Rio de Janeiro (RJ); a partir de 21/03/2013 às 09:00Hs;(0xx21) 29766046      ;Objeto: Pregão Eletrônico -  Aquisição de Água Mineral pelo período de 12 (doze) meses, para atender as necessidades da Guarda Municipal do Rio de Janeiro - GM-RIO, conforme descrito, caracterizado e especificado no Termo de Referência, parte integrante do Edital.;(0xx21) 29766101;1372013
1125; em 04/04/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;22/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Tijuca - Rio de Janeiro (RJ); a partir de 22/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de CALÇADO SEMI SOCIAL E CALÇADO DE SEGURANÇA EM TPE.;(0xx21) 22147039;1382013
1126; em 04/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;22/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 22/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Serviço de Recarga e Reposição de peças para EXTINTORES da Companhia.;(0xx21) 22147026;1392013
1127; em 04/04/2013 às 15:00Hs, no endereço: www.comprasnet.gov.br;22/03/2013 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 22/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Cabo Torneado para vassoura;(0xx21) 22147026;1402013
1128; em 05/04/2013 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/03/2013 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 25/03/2013 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de meia em fio de nylon, na cor branca;(0xx21) 22147040;1412013
1129; em 09/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;25/03/2013 das 08:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 - Cidade Nova - Rio de Janeiro (RJ); a partir de 25/03/2013 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de material de limpeza e higiene, pertencentes às classes 6810, 6840, 7210, 7240, 7920, 8510 e 8540.;(0xx21) 29763654;1422013
1130; em 17/04/2013 às 11:00Hs, no endereço: www.comprasnet.gov.br;05/04/2013 das 09:00 às 17:59 Hs ;Rua Dona Mariana Nº 48 - Botafogo - Rio de Janeiro (RJ); a partir de 05/04/2013 às 09:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  AQUISIÇÃO DE 6.000 (seis mil) CONES DE SINALIZAÇÃO VIÁRIA, FABRICADOS EM MATERIAL EXTRAFLEXÍVEL, pertencentes à classe 6310, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante deste Edital.;(0xx21) 25356044;1442013
